index,event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,deviation,gaze_pos_x,gaze_pos_y
2,activate_star,4553,948,538,418389862,-,0,0,2012,im,1,01TG,im_log_game_1,9,blast,1,51.26,902.3,515.8
15,activate_star,17142,1254,523,418402331,-,0,224,14601,im,1,01TG,im_log_game_1,16,blast,2,62.96,1205.6,483.5
28,activate_star,30471,576,880,418415734,-,0,416,27930,im,1,01TG,im_log_game_1,1,blast,3,11.76,570.9,875.8
41,activate_star,42811,1057,710,418428126,-,0,589,40270,im,1,01TG,im_log_game_1,11,blast,4,55.85,1004.6,688.7
55,activate_star,56385,729,734,418441671,-,0,786,53844,im,1,01TG,im_log_game_1,4,blast,5,50.86,685.9,706.4
72,activate_star,72620,876,270,418457940,-,0,1024,70079,im,1,01TG,im_log_game_1,7,blast,6,36.73,843.1,264.1
85,activate_star,84978,636,240,418470264,-,0,1307,82437,im,1,01TG,im_log_game_1,2,blast,7,14.34,639.0,231.1
98,activate_star,98319,1083,920,418483581,-,0,1554,95778,im,1,01TG,im_log_game_1,12,blast,8,72.81,1023.1,877.3
113,activate_star,113658,1226,253,418498889,-,0,1812,111117,im,1,01TG,im_log_game_1,15,blast,9,38.2,1192.3,244.0
126,activate_star,127180,1338,871,418512471,-,0,2047,124639,im,1,01TG,im_log_game_1,17,blast,10,89.82,1266.2,815.2
143,activate_star,6331,965,607,418531670,-,0,2261,139842,im,1,01TG,im_log_game_1,10,holiday_home,11,82.69,887.5,582.6
147,activate_star,16768,795,453,418542126,-,0,2261,150279,im,1,01TG,im_log_game_1,5,blast,12,52.24,754.4,428.8
160,activate_star,30117,965,607,418555421,-,0,2578,163628,im,1,01TG,im_log_game_1,10,blast,13,80.09,899.5,563.5
173,activate_star,42570,720,209,418567875,-,0,2842,176081,im,1,01TG,im_log_game_1,3,blast,14,20.77,723.9,195.0
187,activate_star,57330,1119,316,418582670,-,0,3112,190841,im,1,01TG,im_log_game_1,13,blast,15,49.07,1075.1,299.3
202,activate_star,71667,576,565,418596893,-,0,3330,205178,im,1,01TG,im_log_game_1,0,holiday_home,16,46.06,535.5,548.3
206,activate_star,81692,1353,640,418607020,-,0,3330,215203,im,1,01TG,im_log_game_1,19,blast,17,61.36,1295.9,631.9
219,activate_star,95126,576,565,418620412,-,0,3299,228637,im,1,01TG,im_log_game_1,0,blast,18,47.41,543.5,541.8
235,activate_star,110204,930,155,418635533,-,0,3562,243715,im,1,01TG,im_log_game_1,8,blast,19,,,
249,activate_star,125491,1342,439,418650843,-,0,3566,259002,im,1,01TG,im_log_game_1,18,blast,20,75.23,1288.5,390.6
262,activate_star,139208,871,821,418664545,-,0,3783,272719,im,1,01TG,im_log_game_1,6,blast,21,,,
275,activate_star,152205,1218,853,418677498,-,0,3748,285716,im,1,01TG,im_log_game_1,14,blast,22,84.86,1152.1,799.6
291,activate_star,9128,1194,429,419119997,-,0,0,2756,im,2,01TG,im_log_game_2,15,holiday_home,1,59.81,1137.1,406.6
295,activate_star,19569,901,704,419130382,-,0,0,13197,im,2,01TG,im_log_game_2,9,holiday_home,2,57.55,875.3,657.8
592,activate_star,6458,1019,329,419713367,-,0,0,2340,im,3,01TG,im_log_game_3,10,blast,1,,,
607,activate_star,20790,623,823,419727697,-,0,224,16672,im,3,01TG,im_log_game_3,3,holiday_home,2,,,
615,activate_star,40816,1040,703,419747723,-,0,224,36698,im,3,01TG,im_log_game_3,12,holiday_home,3,16.62,1044.5,716.7
895,activate_star,5439,1031,328,414605599,-,0,0,2348,qm,1,01TG,qm_log_game_1,12,blast,1,46.62,1001.6,300.7
911,activate_star,20878,634,366,414621042,-,0,229,17787,qm,1,01TG,qm_log_game_1,2,holiday_home,2,33.57,627.85,334.2
915,activate_star,31277,1235,337,414631426,-,0,229,28186,qm,1,01TG,qm_log_game_1,19,blast,3,44.24,1205.4,315.65
931,activate_star,48624,903,794,414648794,-,0,406,45533,qm,1,01TG,qm_log_game_1,9,holiday_home,4,62.35,864.8,746.4
935,activate_star,58633,1176,537,414658810,-,0,406,55542,qm,1,01TG,qm_log_game_1,17,blast,5,47.45,1140.3,515.1
950,activate_star,73963,1144,823,414674164,-,0,605,70872,qm,1,01TG,qm_log_game_1,15,blast,6,62.82,1097.65,778.45
965,activate_star,89298,903,794,414689441,-,0,808,86207,qm,1,01TG,qm_log_game_1,9,blast,7,51.1,867.7,759.6
979,activate_star,103676,586,831,414703812,-,0,965,100585,qm,1,01TG,qm_log_game_1,0,holiday_home,8,22.75,584.4,810.25
991,activate_star,135072,1146,146,414735201,-,0,965,131981,qm,1,01TG,qm_log_game_1,16,holiday_home,9,23.01,1130.4,141.3
1254,activate_star,8814,1075,632,415506921,-,0,0,2523,qm,2,01TG,qm_log_game_2,10,holiday_home,1,,,
1271,activate_star,31584,1344,570,415529642,-,0,370,25293,qm,2,01TG,qm_log_game_2,19,holiday_home,2,21.65,1338.7,551.0
1539,activate_star,7651,981,622,416164123,-,0,0,2358,qm,3,01TG,qm_log_game_3,10,holiday_home,1,,,
1543,activate_star,17659,1017,422,416174185,-,0,0,12366,qm,3,01TG,qm_log_game_3,11,holiday_home,2,,,
1873,activate_star,20630,898,488,498439913,-,0,0,2007,im,1,02ES,im_log_game_1,9,holiday_home,1,39.71,863.8,474.6
1890,activate_star,45310,1334,178,498464592,-,0,300,26687,im,1,02ES,im_log_game_1,19,blast,2,60.44,1303.8,125.9
1903,activate_star,57738,769,286,498477032,-,0,428,39115,im,1,02ES,im_log_game_1,5,blast,3,46.4,740.7,253.2
1918,activate_star,72080,643,474,498491351,-,0,663,53457,im,1,02ES,im_log_game_1,3,holiday_home,4,35.42,637.45,438.7
1937,activate_star,97220,1296,682,498516511,-,0,978,78597,im,1,02ES,im_log_game_1,17,blast,5,,,
1950,activate_star,110981,628,884,498530271,-,0,1112,92358,im,1,02ES,im_log_game_1,2,holiday_home,6,33.57,609.4,858.5
1973,activate_star,145672,1221,488,498564951,-,0,1402,127049,im,1,02ES,im_log_game_1,16,blast,7,52.04,1217.3,436.3
1986,activate_star,159009,1095,863,498578271,-,0,1543,140386,im,1,02ES,im_log_game_1,13,holiday_home,8,61.06,1112.9,803.7
2005,activate_star,184381,785,757,498603671,-,0,1843,165758,im,1,02ES,im_log_game_1,7,blast,9,35.49,778.0,723.7
2020,activate_star,198034,1039,660,498617311,-,0,1955,179411,im,1,02ES,im_log_game_1,11,holiday_home,10,,,
2045,activate_star,6623,609,407,498656151,-,0,2140,216582,im,1,02ES,im_log_game_1,1,blast,11,76.32,584.6,337.6
2058,activate_star,18955,1324,660,498668471,-,0,2419,228914,im,1,02ES,im_log_game_1,18,blast,12,13.73,1317.9,657.6
2075,activate_star,35459,837,519,498684990,-,0,2617,245418,im,1,02ES,im_log_game_1,8,blast,13,,,
2090,activate_star,50783,986,940,498700310,-,0,2881,260742,im,1,02ES,im_log_game_1,10,blast,14,,,
2103,activate_star,65226,1136,488,498714750,-,0,2988,275185,im,1,02ES,im_log_game_1,14,blast,15,29.89,1122.0,476.1
2116,activate_star,77780,565,885,498727310,-,0,3108,287739,im,1,02ES,im_log_game_1,0,blast,16,20.2,566.9,895.8
2129,activate_star,91109,1082,220,498740630,-,0,3407,301068,im,1,02ES,im_log_game_1,12,blast,17,38.94,1074.5,187.1
2142,activate_star,104579,784,919,498754110,-,0,3669,314538,im,1,02ES,im_log_game_1,6,blast,18,29.5,801.4,911.9
2157,activate_star,119296,655,161,498768830,-,0,3941,329255,im,1,02ES,im_log_game_1,4,blast,19,,,
2170,activate_star,132221,1211,826,498781750,-,0,3991,342180,im,1,02ES,im_log_game_1,15,blast,20,15.77,1218.0,824.2
2187,activate_star,8710,880,263,499078926,-,0,0,2769,im,2,02ES,im_log_game_2,10,blast,1,,,
2200,activate_star,21047,1217,505,499091246,-,0,285,15106,im,2,02ES,im_log_game_2,16,blast,2,,,
2213,activate_star,34380,647,797,499104570,-,0,600,28439,im,2,02ES,im_log_game_2,2,blast,3,47.03,608.9,769.2
2226,activate_star,48108,634,218,499118326,-,0,815,42167,im,2,02ES,im_log_game_2,1,blast,4,55.01,621.2,173.8
2244,activate_star,64825,1140,240,499135046,-,0,1052,58884,im,2,02ES,im_log_game_2,15,blast,5,42.62,1105.0,222.9
2259,activate_star,79189,865,564,499149406,-,0,1178,73248,im,2,02ES,im_log_game_2,7,blast,6,34.59,847.4,542.5
2277,activate_star,94344,1077,807,499164566,-,0,1397,88403,im,2,02ES,im_log_game_2,13,blast,7,63.49,1050.35,751.1
2290,activate_star,107665,690,448,499177885,-,0,1622,101724,im,2,02ES,im_log_game_2,4,blast,8,36.75,692.8,411.6
2306,activate_star,124141,1280,838,499194365,-,0,1779,118200,im,2,02ES,im_log_game_2,17,blast,9,67.04,1278.0,777.2
2319,activate_star,136480,867,766,499206685,-,0,1961,130539,im,2,02ES,im_log_game_2,8,blast,10,24.72,846.1,777.5
2339,activate_star,6270,1077,437,499225845,-,0,2062,147972,im,2,02ES,im_log_game_2,12,blast,11,66.12,1012.3,435.3
2352,activate_star,18597,1341,460,499238165,-,0,2344,160299,im,2,02ES,im_log_game_2,19,blast,12,55.17,1322.3,511.7
2365,activate_star,32266,1303,214,499251845,-,0,2635,173968,im,2,02ES,im_log_game_2,18,blast,13,49.2,1253.8,214.6
2378,activate_star,44784,869,580,499264365,-,0,2915,186486,im,2,02ES,im_log_game_2,9,blast,14,42.76,842.1,552.0
2391,activate_star,58125,606,427,499277685,-,0,3155,199827,im,2,02ES,im_log_game_2,0,blast,15,22.66,625.3,420.2
2407,activate_star,74704,676,744,499294285,-,0,3279,216406,im,2,02ES,im_log_game_2,3,blast,16,52.01,671.1,693.7
2420,activate_star,87036,826,330,499306605,-,0,3569,228738,im,2,02ES,im_log_game_2,6,blast,17,50.01,799.0,294.0
2434,activate_star,101373,804,923,499320925,-,0,3844,243075,im,2,02ES,im_log_game_2,5,blast,18,21.14,788.7,919.7
2447,activate_star,114695,1028,228,499334245,-,0,4141,256397,im,2,02ES,im_log_game_2,11,blast,19,,,
2462,activate_star,129187,1086,851,499348766,-,0,4210,270889,im,2,02ES,im_log_game_2,14,holiday_home,20,,,
2485,activate_star,9039,1209,546,499684371,-,0,0,5786,im,3,02ES,im_log_game_3,16,blast,1,,,
2500,activate_star,23365,618,896,499698691,-,0,210,20112,im,3,02ES,im_log_game_3,3,blast,2,,,
2515,activate_star,38115,1120,821,499713450,-,0,525,34862,im,3,02ES,im_log_game_3,13,blast,3,55.09,1073.3,802.2
2529,activate_star,52443,589,151,499727770,-,0,830,49190,im,3,02ES,im_log_game_3,1,blast,4,38.7,578.7,113.2
2543,activate_star,66767,641,345,499742090,-,0,1132,63514,im,3,02ES,im_log_game_3,4,blast,5,20.9,637.8,364.7
2558,activate_star,80396,884,593,499755730,-,0,1358,77143,im,3,02ES,im_log_game_3,9,blast,6,48.14,839.2,611.6
2573,activate_star,94877,1199,265,499770210,-,0,1673,91624,im,3,02ES,im_log_game_3,15,blast,7,32.35,1170.2,279.0
2586,activate_star,107476,1320,878,499782810,-,0,1888,104223,im,3,02ES,im_log_game_3,19,blast,8,22.85,1321.0,856.6
2599,activate_star,120118,946,395,499795450,-,0,2073,116865,im,3,02ES,im_log_game_3,10,blast,9,21.11,939.2,413.3
2612,activate_star,132447,883,801,499807770,-,0,2182,129194,im,3,02ES,im_log_game_3,8,blast,10,48.58,839.0,804.5
2632,activate_star,7806,796,292,499827450,-,0,2311,145096,im,3,02ES,im_log_game_3,6,holiday_home,11,21.23,785.5,297.8
2653,activate_star,41756,1024,222,499861370,-,0,2541,179046,im,3,02ES,im_log_game_3,12,blast,12,28.56,1042.8,243.8
2669,activate_star,55806,584,179,499875449,-,0,2752,193096,im,3,02ES,im_log_game_3,0,blast,13,40.06,573.9,214.9
2682,activate_star,69139,1217,491,499888769,-,0,2796,206429,im,3,02ES,im_log_game_3,17,holiday_home,14,46.8,1183.6,514.7
2699,activate_star,92933,1264,275,499912569,-,0,3008,230223,im,3,02ES,im_log_game_3,18,blast,15,54.86,1210.0,280.0
2713,activate_star,106369,1012,555,499926009,-,0,3065,243659,im,3,02ES,im_log_game_3,11,blast,16,22.17,994.8,563.7
2733,activate_star,123446,789,513,499943089,-,0,3230,260736,im,3,02ES,im_log_game_3,5,blast,17,26.52,775.9,535.9
2746,activate_star,136762,1150,778,499956409,-,0,3383,274052,im,3,02ES,im_log_game_3,14,blast,18,18.2,1157.6,785.0
2759,activate_star,149925,833,841,499969569,-,0,3698,287215,im,3,02ES,im_log_game_3,7,blast,19,17.08,819.9,846.6
2772,activate_star,162327,589,634,499981971,-,0,3900,299617,im,3,02ES,im_log_game_3,2,blast,20,38.63,560.0,611.8
2790,activate_star,6164,1323,506,501584910,-,0,0,2921,qm,1,02ES,qm_log_game_1,18,holiday_home,1,,,
2808,activate_star,29505,715,894,501608270,-,0,377,26262,qm,1,02ES,qm_log_game_1,4,holiday_home,2,31.21,688.35,890.6
3112,activate_star,8209,630,544,502273652,-,0,0,3023,qm,2,02ES,qm_log_game_2,2,holiday_home,1,,,
3138,activate_star,46606,646,192,502312052,-,0,-94,41420,qm,2,02ES,qm_log_game_2,4,holiday_home,2,,,
3501,activate_star,5372,991,290,503396863,-,0,0,2912,qm,3,02ES,qm_log_game_3,12,blast,1,,,
3517,activate_star,22723,1293,393,503414183,-,0,146,20263,qm,3,02ES,qm_log_game_3,19,holiday_home,2,,,
3540,activate_star,50209,1171,854,503441663,-,0,263,47749,qm,3,02ES,qm_log_game_3,15,holiday_home,3,17.08,1166.6,870.2
3948,activate_star,7779,621,650,685991224,-,0,0,3543,im,1,03AC,im_log_game_1,0,blast,1,,,
3964,activate_star,25698,624,905,686009144,-,0,205,21462,im,1,03AC,im_log_game_1,1,blast,2,,,
3982,activate_star,43099,931,365,686026544,-,0,450,38863,im,1,03AC,im_log_game_1,9,blast,3,,,
3995,activate_star,55441,1335,228,686038864,-,0,655,51205,im,1,03AC,im_log_game_1,18,blast,4,,,
4008,activate_star,68770,1089,184,686052184,-,0,958,64534,im,1,03AC,im_log_game_1,11,blast,5,,,
4022,activate_star,83542,1316,591,686066984,-,0,1299,79306,im,1,03AC,im_log_game_1,17,blast,6,,,
4035,activate_star,96864,1100,711,686080304,-,0,1449,92628,im,1,03AC,im_log_game_1,12,blast,7,,,
4049,activate_star,111207,844,822,686094624,-,0,1680,106971,im,1,03AC,im_log_game_1,6,blast,8,,,
4064,activate_star,126062,749,160,686109504,-,0,1861,121826,im,1,03AC,im_log_game_1,5,blast,9,,,
4077,activate_star,139392,739,424,686122824,-,0,2074,135156,im,1,03AC,im_log_game_1,4,blast,10,,,
4097,activate_star,9036,1116,906,686146743,-,0,2185,154412,im,1,03AC,im_log_game_1,13,blast,11,,,
4111,activate_star,23372,671,377,686161063,-,0,2525,168748,im,1,03AC,im_log_game_1,3,blast,12,,,
4124,activate_star,36634,867,441,686174343,-,0,2706,182010,im,1,03AC,im_log_game_1,8,blast,13,,,
4140,activate_star,51715,1295,273,686189423,-,0,2959,197091,im,1,03AC,im_log_game_1,16,blast,14,,,
4158,activate_star,71554,862,768,686209263,-,0,2866,216930,im,1,03AC,im_log_game_1,7,holiday_home,15,,,
4177,activate_star,96672,670,683,686234383,-,0,3053,242048,im,1,03AC,im_log_game_1,2,blast,16,,,
4190,activate_star,109994,1194,697,686247703,-,0,3219,255370,im,1,03AC,im_log_game_1,15,blast,17,,,
4203,activate_star,123329,933,217,686261023,-,0,3439,268705,im,1,03AC,im_log_game_1,10,blast,18,,,
4216,activate_star,135660,1167,427,686273342,-,0,3576,281036,im,1,03AC,im_log_game_1,14,blast,19,,,
4229,activate_star,149074,1359,839,686286782,-,0,3632,294450,im,1,03AC,im_log_game_1,19,blast,20,,,
4247,activate_star,5924,892,487,686589407,-,0,0,2480,im,2,03AC,im_log_game_2,8,blast,1,,,
4265,activate_star,24329,1343,747,686607806,-,0,335,20885,im,2,03AC,im_log_game_2,18,blast,2,,,
4278,activate_star,36650,1204,168,686620126,-,0,602,33206,im,2,03AC,im_log_game_2,15,blast,3,,,
4292,activate_star,50989,646,571,686634446,-,0,521,47545,im,2,03AC,im_log_game_2,2,blast,4,,,
4307,activate_star,66323,886,843,686649806,-,0,710,62879,im,2,03AC,im_log_game_2,7,blast,5,,,
4323,activate_star,81647,1190,934,686665126,-,0,907,78203,im,2,03AC,im_log_game_2,13,blast,6,,,
4339,activate_star,100325,615,874,686683806,-,0,1060,96881,im,2,03AC,im_log_game_2,1,blast,7,,,
4354,activate_star,115657,1016,650,686699126,-,0,1133,112213,im,2,03AC,im_log_game_2,10,blast,8,,,
4367,activate_star,127990,986,253,686711446,-,0,1228,124546,im,2,03AC,im_log_game_2,9,blast,9,,,
4383,activate_star,144849,683,296,686728326,-,0,1137,141405,im,2,03AC,im_log_game_2,4,blast,10,,,
4401,activate_star,8735,1017,756,686751925,-,0,1163,161508,im,2,03AC,im_log_game_2,11,blast,11,,,
4414,activate_star,22130,1210,659,686765325,-,0,1356,174903,im,2,03AC,im_log_game_2,16,blast,12,,,
4427,activate_star,35464,567,818,686778645,-,0,1663,188237,im,2,03AC,im_log_game_2,0,blast,13,,,
4441,activate_star,48801,727,641,686791965,-,0,1920,201574,im,2,03AC,im_log_game_2,6,blast,14,,,
4454,activate_star,61611,1193,889,686804805,-,0,2022,214384,im,2,03AC,im_log_game_2,14,blast,15,,,
4470,activate_star,78329,1352,157,686821525,-,0,2229,231102,im,2,03AC,im_log_game_2,19,blast,16,,,
4483,activate_star,91672,1339,424,686834845,-,0,2566,244445,im,2,03AC,im_log_game_2,17,blast,17,,,
4496,activate_star,104998,680,418,686848165,-,0,2689,257771,im,2,03AC,im_log_game_2,3,blast,18,,,
4509,activate_star,118323,706,206,686861485,-,0,2800,271096,im,2,03AC,im_log_game_2,5,blast,19,,,
4522,activate_star,131168,1062,196,686874365,-,0,2929,283941,im,2,03AC,im_log_game_2,12,blast,20,,,
4540,activate_star,5284,1065,497,687118861,-,0,0,2015,im,3,03AC,im_log_game_3,12,holiday_home,1,,,
4560,activate_star,33271,1359,933,687146861,-,0,218,30002,im,3,03AC,im_log_game_3,19,blast,2,,,
4576,activate_star,47349,1340,198,687160941,-,0,455,44080,im,3,03AC,im_log_game_3,18,blast,3,,,
4591,activate_star,61674,705,534,687175261,-,0,593,58405,im,3,03AC,im_log_game_3,5,blast,4,,,
4604,activate_star,74006,1092,799,687187581,-,0,804,70737,im,3,03AC,im_log_game_3,13,blast,5,,,
4620,activate_star,90342,588,223,687203900,-,0,997,87073,im,3,03AC,im_log_game_3,1,blast,6,,,
4636,activate_star,106697,647,853,687220260,-,0,1104,103428,im,3,03AC,im_log_game_3,4,blast,7,,,
